###############################################################################
# EEPROM Parameters
###############################################################################
RTD_1_Select_Output_Status               , 0x00D2, uint, dec, 16, 6, spr, spr, spr
RTD_2_Select_Output_Status               , 0x00D3, uint, dec, 16, 6, spr, spr, spr
RTD_1_Selected_Value_(Ohms)              , 0x00D4, uint, dec, 16, 6, spr, spr, spr
RTD_2_Selected_Value_(Ohms)              , 0x00D5, uint, dec, 16, 6, spr, spr, spr

Ia_Offset_Command                        , 0x0019, int, dec, 16, 6, spr, spr, spr
Ib_Offset_Command                        , 0x001A, int, dec, 16, 6, spr, spr, spr
Ic_Offset_Command                        , 0x001B, int, dec, 16, 6, spr, spr, spr

#Temporary_Command                       , 0x001C, int, dec, 16, 6, spr, spr, spr

EEprom_Unlock_Key_Command                , 0x0024, uint, hex, 16, 6, 0x0018, spr, spr

Encoder_Calibration_Command              , 0x0015, int, dec, 16, 6, 0x0013, spr, spr
Sin_Minimum_Value_(V)(x100)              , 0x00E3, int, dec, 16, 6, spr, spr, spr
Sin_Maximum_Value_(V)(x100)              , 0x00E4, int, dec, 16, 6, spr, spr, spr
Sin_Offset_(V)(x100)                     , 0x00E5, int, dec, 16, 6, spr, spr, spr
Cos_Minimum_Value_(V)(x100)              , 0x00E6, int, dec, 16, 6, spr, spr, spr
Cos_Maximum_Value_(V)(x100)              , 0x00E7, int, dec, 16, 6, spr, spr, spr
Cos_Offset_(V)(x100)                     , 0x00E8, int, dec, 16, 6, spr, spr, spr
###############################################################################
# Fault Flags 
# Not displayed on GUI
# Must have a '#' sign in the beginning
# The keywords #FF_RESERVED_LIST and #FF_RESERVED_LIST_ENDS must cover the 
#  entire list.
###############################################################################
#FF_RESERVED_LIST,
#Hardware Gate Fault .... :00,
#HW Over-Current Fault .. :01,
#AIN1 Too Low ........... :02,
#AIN1 Too High .......... :03,
#Current Sensor Too Low . :04,
#Current Sensor Too High. :05,
#Module Temp too low .... :06,
#Module Temp too high ... :07,
#PCB Temp too low ....... :08,
#PCB Temp too high ...... :09,
#GDB Temp too low ....... :10,
#GDB Temp too high ...... :11,

#5.0V Sense too low ..... :12,
#5.0V Sense too high .... :13,
#12V Sense too low ...... :14,
#12V Sense too high ..... :15,
#2.5V Ref too low ....... :16,
#2.5V Ref too high ...... :17,
#1.5V Ref too low ....... :18,
#1.5V Ref too high ...... :19,
#DC Voltage above Max ... :20,
#DC Voltage below Min ... :21,
#Pre-charge Timeout ..... :22,
#Unused bit 23 .......... :23,
#EEPROM Invalid Checksum  :24,
#EEPROM Data Out-of-range :25,
#EEPROM Update Required   :26,
#Hardware Over-Voltage .. :27,
#Bad Gate Driver Config . :28,
#Unused bit 29 .......... :29,
#AIN3 Too low ........... :30,
#AIN3 Too high .......... :31,

#Over-Speed ............. :00,
#Over-current ........... :01,
#Over-voltage ........... :02,
#Inverter Over-temp ..... :03,
#AIN1 Shorted ........... :04,
#AIN1 Open .............. :05,
#Direction Change Fault . :06,
#Inv. Response Timeout .. :07,
#Hardware Gate Fault .... :08,
#Hardware Over-current .. :09,
#Under-voltage .......... :10,
#Command Message Timeout. :11,
#Motor Over-temperature . :12,
#Unused bit 13 .......... :13,
#Unused bit 14 .......... :14,
#Unused bit 15 .......... :15,
#AIN3 Shorted ........... :16,
#AIN3 Open .............. :17,
#Phase A Over-temp ...... :18,
#Phase B Over-temp ...... :19,
#Phase C Over-temp ...... :20,
#PCB Over-temperature ... :21,
#GDB Phase A Over-temp .. :22,
#GDB Phase B Over-temp .. :23,
#GDB Phase C Over-temp .. :24,
#Current Sensor Offset .. :25,
#Gate Over-Voltage ...... :26,
#Unused bit 27 .......... :27,
#Hardware Over-voltage .. :28,
#Unused bit 29 .......... :29,
#Resolver Fault ......... :30,
#Unused bit 31 .......... :31,
#FF_RESERVED_LIST_ENDS,





